,SV_number,sample,Viral_contig,Genome_len,SV_density,lifestyle
NN089751,1,NN0897,H13_contig_81_pilon,90460.0,11.054609772275,temperate
QM0173,1,QM01,H13_contig_81_pilon,90460.0,11.054609772275,temperate
S0276,1,S02,H13_contig_81_pilon,90460.0,11.054609772275,temperate
SK1162,1,SK11,H13_contig_81_pilon,90460.0,11.054609772275,temperate
SK1224,1,SK12,H13_contig_81_pilon,90460.0,11.054609772275,temperate
SK20105,2,SK20,H13_contig_81_pilon,90460.0,22.1092195445501,temperate
SK44109,2,SK44,H13_contig_81_pilon,90460.0,22.1092195445501,temperate
SK5189,2,SK51,H13_contig_81_pilon,90460.0,22.1092195445501,temperate
SK5476,2,SK54,H13_contig_81_pilon,90460.0,22.1092195445501,temperate
A107110,2,A107,SK20_contig_1549_pilon,82663.0,24.1946215356326,uncertain temperate
H4680,2,H46,SK20_contig_1549_pilon,82663.0,24.1946215356326,uncertain temperate
H6563,2,H65,SK20_contig_1549_pilon,82663.0,24.1946215356326,uncertain temperate
NCF02680,1,NCF026,SK20_contig_1549_pilon,82663.0,12.0973107678163,uncertain temperate
NCF04185,2,NCF041,SK20_contig_1549_pilon,82663.0,24.1946215356326,uncertain temperate
QM0174,2,QM01,SK20_contig_1549_pilon,82663.0,24.1946215356326,uncertain temperate
SK1163,2,SK11,SK20_contig_1549_pilon,82663.0,24.1946215356326,uncertain temperate
SK20106,1,SK20,SK20_contig_1549_pilon,82663.0,12.0973107678163,uncertain temperate
SK44110,2,SK44,SK20_contig_1549_pilon,82663.0,24.1946215356326,uncertain temperate
SK5477,2,SK54,SK20_contig_1549_pilon,82663.0,24.1946215356326,uncertain temperate
SK5662,2,SK56,SK20_contig_1549_pilon,82663.0,24.1946215356326,uncertain temperate
A107111,6,A107,DC16_contig_85_pilon,79670.0,75.3106564578888,uncertain temperate
DC1691,5,DC16,DC16_contig_85_pilon,79670.0,62.758880381574,uncertain temperate
H0192,2,H01,DC16_contig_85_pilon,79670.0,25.1035521526296,uncertain temperate
H11113,5,H11,DC16_contig_85_pilon,79670.0,62.758880381574,uncertain temperate
H4681,4,H46,DC16_contig_85_pilon,79670.0,50.2071043052592,uncertain temperate
H6331,4,H63,DC16_contig_85_pilon,79670.0,50.2071043052592,uncertain temperate
NC150108,7,NC150,DC16_contig_85_pilon,79670.0,87.8624325342036,uncertain temperate
NC151107,9,NC151,DC16_contig_85_pilon,79670.0,112.965984686833,uncertain temperate
NC326101,4,NC326,DC16_contig_85_pilon,79670.0,50.2071043052592,uncertain temperate
NCF00497,1,NCF004,DC16_contig_85_pilon,79670.0,12.5517760763148,uncertain temperate
NCF02681,4,NCF026,DC16_contig_85_pilon,79670.0,50.2071043052592,uncertain temperate
NCF04186,1,NCF041,DC16_contig_85_pilon,79670.0,12.5517760763148,uncertain temperate
NCF044107,3,NCF044,DC16_contig_85_pilon,79670.0,37.6553282289444,uncertain temperate
NCF16894,3,NCF168,DC16_contig_85_pilon,79670.0,37.6553282289444,uncertain temperate
NN089752,2,NN0897,DC16_contig_85_pilon,79670.0,25.1035521526296,uncertain temperate
SK1164,6,SK11,DC16_contig_85_pilon,79670.0,75.3106564578888,uncertain temperate
SK5478,1,SK54,DC16_contig_85_pilon,79670.0,12.5517760763148,uncertain temperate
A1361,3,A13,NC151_contig_515_pilon,78579.0,38.1781391974955,uncertain temperate
DC1692,3,DC16,NC151_contig_515_pilon,78579.0,38.1781391974955,uncertain temperate
DC27108,4,DC27,NC151_contig_515_pilon,78579.0,50.9041855966607,uncertain temperate
H0193,2,H01,NC151_contig_515_pilon,78579.0,25.4520927983303,uncertain temperate
H0395,4,H03,NC151_contig_515_pilon,78579.0,50.9041855966607,uncertain temperate
H0473,1,H04,NC151_contig_515_pilon,78579.0,12.7260463991652,uncertain temperate
H11114,1,H11,NC151_contig_515_pilon,78579.0,12.7260463991652,uncertain temperate
H3493,2,H34,NC151_contig_515_pilon,78579.0,25.4520927983303,uncertain temperate
H4872,4,H48,NC151_contig_515_pilon,78579.0,50.9041855966607,uncertain temperate
H6564,5,H65,NC151_contig_515_pilon,78579.0,63.6302319958259,uncertain temperate
NC30779,1,NC307,NC151_contig_515_pilon,78579.0,12.7260463991652,uncertain temperate
NC326102,1,NC326,NC151_contig_515_pilon,78579.0,12.7260463991652,uncertain temperate
NCF00498,1,NCF004,NC151_contig_515_pilon,78579.0,12.7260463991652,uncertain temperate
NCF044108,2,NCF044,NC151_contig_515_pilon,78579.0,25.4520927983303,uncertain temperate
NCF10636,5,NCF106,NC151_contig_515_pilon,78579.0,63.6302319958259,uncertain temperate
NCF16895,6,NCF168,NC151_contig_515_pilon,78579.0,76.356278394991,uncertain temperate
S0277,1,S02,NC151_contig_515_pilon,78579.0,12.7260463991652,uncertain temperate
SK20107,3,SK20,NC151_contig_515_pilon,78579.0,38.1781391974955,uncertain temperate
SK4399,4,SK43,NC151_contig_515_pilon,78579.0,50.9041855966607,uncertain temperate
SK44111,1,SK44,NC151_contig_515_pilon,78579.0,12.7260463991652,uncertain temperate
SK5479,1,SK54,NC151_contig_515_pilon,78579.0,12.7260463991652,uncertain temperate
A1362,1,A13,NCF041_contig-120_8,76493.0,13.0730916554456,uncertain temperate
DC1693,1,DC16,NCF041_contig-120_8,76493.0,13.0730916554456,uncertain temperate
H4682,1,H46,NCF041_contig-120_8,76493.0,13.0730916554456,uncertain temperate
NC15250,1,NC152,NCF041_contig-120_8,76493.0,13.0730916554456,uncertain temperate
NC18341,1,NC183,NCF041_contig-120_8,76493.0,13.0730916554456,uncertain temperate
NCF02682,2,NCF026,NCF041_contig-120_8,76493.0,26.1461833108912,uncertain temperate
NCF04187,1,NCF041,NCF041_contig-120_8,76493.0,13.0730916554456,uncertain temperate
NCF044109,1,NCF044,NCF041_contig-120_8,76493.0,13.0730916554456,uncertain temperate
A107112,2,A107,H32_contig_128_pilon,75758.0,26.3998521608279,uncertain temperate
DC27109,3,DC27,H32_contig_128_pilon,75758.0,39.5997782412418,uncertain temperate
H3239,1,H32,H32_contig_128_pilon,75758.0,13.1999260804139,uncertain temperate
QM0725,1,QM07,H32_contig_128_pilon,75758.0,13.1999260804139,uncertain temperate
A107113,1,A107,NC173_contig-120_15,71014.0,14.081730363027,temperate
DC1694,2,DC16,NC173_contig-120_15,71014.0,28.163460726054,temperate
H11115,2,H11,NC173_contig-120_15,71014.0,28.163460726054,temperate
NCF16896,1,NCF168,NC173_contig-120_15,71014.0,14.081730363027,temperate
A107114,5,A107,H54_contig-120_4,70902.0,70.5198725000705,temperate
H5447,1,H54,H54_contig-120_4,70902.0,14.1039745000141,temperate
A107115,1,A107,A09_contig_411_pilon,63474.0,15.7544821501717,temperate
DC1389,1,DC13,A09_contig_411_pilon,63474.0,15.7544821501717,temperate
DC2675,1,DC26,A09_contig_411_pilon,63474.0,15.7544821501717,temperate
H11116,2,H11,A09_contig_411_pilon,63474.0,31.5089643003434,temperate
H1988,1,H19,A09_contig_411_pilon,63474.0,15.7544821501717,temperate
NC151108,2,NC151,A09_contig_411_pilon,63474.0,31.5089643003434,temperate
A107116,2,A107,H46_contig-120_58,61077.0,32.7455506982989,temperate
A1168,1,A11,H46_contig-120_58,61077.0,16.3727753491494,temperate
DC1390,1,DC13,H46_contig-120_58,61077.0,16.3727753491494,temperate
DC2676,2,DC26,H46_contig-120_58,61077.0,32.7455506982989,temperate
H0474,1,H04,H46_contig-120_58,61077.0,16.3727753491494,temperate
H11117,1,H11,H46_contig-120_58,61077.0,16.3727753491494,temperate
H4974,1,H49,H46_contig-120_58,61077.0,16.3727753491494,temperate
H6565,2,H65,H46_contig-120_58,61077.0,32.7455506982989,temperate
NC31770,1,NC317,H46_contig-120_58,61077.0,16.3727753491494,temperate
NCF02683,1,NCF026,H46_contig-120_58,61077.0,16.3727753491494,temperate
NCF04188,1,NCF041,H46_contig-120_58,61077.0,16.3727753491494,temperate
NCF044110,2,NCF044,H46_contig-120_58,61077.0,32.7455506982989,temperate
NCF16897,1,NCF168,H46_contig-120_58,61077.0,16.3727753491494,temperate
QM0175,1,QM01,H46_contig-120_58,61077.0,16.3727753491494,temperate
SK1165,2,SK11,H46_contig-120_58,61077.0,32.7455506982989,temperate
SK20108,2,SK20,H46_contig-120_58,61077.0,32.7455506982989,temperate
SK44112,1,SK44,H46_contig-120_58,61077.0,16.3727753491494,temperate
SK5480,2,SK54,H46_contig-120_58,61077.0,32.7455506982989,temperate
SK5663,4,SK56,H46_contig-120_58,61077.0,65.4911013965977,temperate
A107117,1,A107,SK02_contig_85_pilon,60948.0,16.4074292839798,temperate
DC1695,6,DC16,SK02_contig_85_pilon,60948.0,98.4445757038787,temperate
H0396,3,H03,SK02_contig_85_pilon,60948.0,49.2222878519394,temperate
H11118,1,H11,SK02_contig_85_pilon,60948.0,16.4074292839798,temperate
H3494,1,H34,SK02_contig_85_pilon,60948.0,16.4074292839798,temperate
H4873,1,H48,SK02_contig_85_pilon,60948.0,16.4074292839798,temperate
H6332,1,H63,SK02_contig_85_pilon,60948.0,16.4074292839798,temperate
NC150109,1,NC150,SK02_contig_85_pilon,60948.0,16.4074292839798,temperate
NC151109,2,NC151,SK02_contig_85_pilon,60948.0,32.8148585679596,temperate
NC326103,1,NC326,SK02_contig_85_pilon,60948.0,16.4074292839798,temperate
NCF044111,3,NCF044,SK02_contig_85_pilon,60948.0,49.2222878519394,temperate
NCF16898,2,NCF168,SK02_contig_85_pilon,60948.0,32.8148585679596,temperate
SK1166,3,SK11,SK02_contig_85_pilon,60948.0,49.2222878519394,temperate
SK20109,5,SK20,SK02_contig_85_pilon,60948.0,82.0371464198989,temperate
SK5481,2,SK54,SK02_contig_85_pilon,60948.0,32.8148585679596,temperate
A107118,5,A107,S06_contig-120_18,53417.0,93.603160042683,uncertain temperate
DC1696,3,DC16,S06_contig-120_18,53417.0,56.1618960256098,uncertain temperate
H0194,2,H01,S06_contig-120_18,53417.0,37.4412640170732,uncertain temperate
H11119,5,H11,S06_contig-120_18,53417.0,93.603160042683,uncertain temperate
H4683,5,H46,S06_contig-120_18,53417.0,93.603160042683,uncertain temperate
NC15251,2,NC152,S06_contig-120_18,53417.0,37.4412640170732,uncertain temperate
NC30780,1,NC307,S06_contig-120_18,53417.0,18.7206320085366,uncertain temperate
NCF00499,1,NCF004,S06_contig-120_18,53417.0,18.7206320085366,uncertain temperate
NCF02684,4,NCF026,S06_contig-120_18,53417.0,74.8825280341464,uncertain temperate
NCF04189,4,NCF041,S06_contig-120_18,53417.0,74.8825280341464,uncertain temperate
NCF16899,2,NCF168,S06_contig-120_18,53417.0,37.4412640170732,uncertain temperate
SK5482,3,SK54,S06_contig-120_18,53417.0,56.1618960256098,uncertain temperate
A107119,1,A107,H19_contig_895_pilon,51511.0,19.4133291918231,temperate
A107120,2,A107,NCF044_contig_332_pilon,49274.0,40.5893574704712,uncertain temperate
DC27110,4,DC27,NCF044_contig_332_pilon,49274.0,81.1787149409425,uncertain temperate
H0397,4,H03,NCF044_contig_332_pilon,49274.0,81.1787149409425,uncertain temperate
H3240,2,H32,NCF044_contig_332_pilon,49274.0,40.5893574704712,uncertain temperate
H6566,1,H65,NCF044_contig_332_pilon,49274.0,20.2946787352356,uncertain temperate
NC151110,1,NC151,NCF044_contig_332_pilon,49274.0,20.2946787352356,uncertain temperate
NC31830,1,NC318,NCF044_contig_332_pilon,49274.0,20.2946787352356,uncertain temperate
NCF044112,2,NCF044,NCF044_contig_332_pilon,49274.0,40.5893574704712,uncertain temperate
SK0233,2,SK02,NCF044_contig_332_pilon,49274.0,40.5893574704712,uncertain temperate
A107121,1,A107,H34_NODE_104,47537.0,21.0362454509119,uncertain virulent
H1989,1,H19,H34_NODE_104,47537.0,21.0362454509119,uncertain virulent
QM0348,1,QM03,H34_NODE_104,47537.0,21.0362454509119,uncertain virulent
A107122,1,A107,H65_contig_92_pilon,46972.0,21.289278719237,uncertain temperate
H1990,1,H19,H65_contig_92_pilon,46972.0,21.289278719237,uncertain temperate
NC30781,1,NC307,H65_contig_92_pilon,46972.0,21.289278719237,uncertain temperate
NCF004100,1,NCF004,H65_contig_92_pilon,46972.0,21.289278719237,uncertain temperate
QM0176,1,QM01,H65_contig_92_pilon,46972.0,21.289278719237,uncertain temperate
S0278,1,S02,H65_contig_92_pilon,46972.0,21.289278719237,uncertain temperate
SK20110,2,SK20,H65_contig_92_pilon,46972.0,42.578557438474,uncertain temperate
SK5483,2,SK54,H65_contig_92_pilon,46972.0,42.578557438474,uncertain temperate
A107123,1,A107,QM01_contig_22,46861.0,21.3397067924287,uncertain temperate
DC1697,2,DC16,QM01_contig_22,46861.0,42.6794135848573,uncertain temperate
DC2677,2,DC26,QM01_contig_22,46861.0,42.6794135848573,uncertain temperate
DC27111,2,DC27,QM01_contig_22,46861.0,42.6794135848573,uncertain temperate
H0398,1,H03,QM01_contig_22,46861.0,21.3397067924287,uncertain temperate
H0475,3,H04,QM01_contig_22,46861.0,64.019120377286,uncertain temperate
H11120,2,H11,QM01_contig_22,46861.0,42.6794135848573,uncertain temperate
H1991,2,H19,QM01_contig_22,46861.0,42.6794135848573,uncertain temperate
H3151,1,H31,QM01_contig_22,46861.0,21.3397067924287,uncertain temperate
H3495,3,H34,QM01_contig_22,46861.0,64.019120377286,uncertain temperate
H4874,4,H48,QM01_contig_22,46861.0,85.3588271697147,uncertain temperate
H6952,1,H69,QM01_contig_22,46861.0,21.3397067924287,uncertain temperate
NC150110,1,NC150,QM01_contig_22,46861.0,21.3397067924287,uncertain temperate
NC151111,1,NC151,QM01_contig_22,46861.0,21.3397067924287,uncertain temperate
NC31771,1,NC317,QM01_contig_22,46861.0,21.3397067924287,uncertain temperate
NC326104,2,NC326,QM01_contig_22,46861.0,42.6794135848573,uncertain temperate
NCF044113,7,NCF044,QM01_contig_22,46861.0,149.377947547001,uncertain temperate
NCF168100,3,NCF168,QM01_contig_22,46861.0,64.019120377286,uncertain temperate
SK20111,2,SK20,QM01_contig_22,46861.0,42.6794135848573,uncertain temperate
SK43100,1,SK43,QM01_contig_22,46861.0,21.3397067924287,uncertain temperate
A107124,2,A107,H14_contig-120_14,46697.0,42.8293038096666,temperate
A107125,1,A107,SK43_opera_contig_49,44881.0,22.2811434682828,uncertain virulent
NCF02685,1,NCF026,SK43_opera_contig_49,44881.0,22.2811434682828,uncertain virulent
A107126,2,A107,H48_NODE_61,44709.0,44.7337225167192,temperate
A107127,1,A107,A13_contig_86_pilon,43961.0,22.7474352266782,temperate
A107128,3,A107,H46_contig_200_pilon,43735.0,68.5949468389162,temperate
DC27112,1,DC27,H46_contig_200_pilon,43735.0,22.8649822796387,temperate
H3152,1,H31,H46_contig_200_pilon,43735.0,22.8649822796387,temperate
H4684,1,H46,H46_contig_200_pilon,43735.0,22.8649822796387,temperate
A107129,1,A107,NC173_contig_13_pilon,42090.0,23.7586124970302,temperate
DC1698,1,DC16,NC173_contig_13_pilon,42090.0,23.7586124970302,temperate
NCF02686,2,NCF026,NC173_contig_13_pilon,42090.0,47.5172249940603,temperate
A107130,1,A107,H28_opera_contig_51,,,uncertain temperate
A107131,1,A107,DC26_contig_1009_pilon,40291.0,24.8194385842992,temperate
A107132,1,A107,SK55_contig-120_33,37431.0,26.7158237824263,temperate
A107133,3,A107,NC183_contig-120_51,37201.0,80.6429934679175,temperate
NCF05144,1,NCF051,NC183_contig-120_51,37201.0,26.8809978226392,temperate
NCF168101,1,NCF168,NC183_contig-120_51,37201.0,26.8809978226392,temperate
A107134,1,A107,H34_contig_626_pilon,34974.0,28.5926688397095,temperate
A107135,1,A107,SK43_NODE_152,33644.0,29.7229818095351,temperate
A107136,1,A107,H27_contig-120_111,31300.0,31.9488817891374,temperate
A107137,1,A107,DC28_NODE_84,30891.0,32.3718882522418,temperate
A1643,1,A16,DC28_NODE_84,30891.0,32.3718882522418,temperate
DC27113,2,DC27,DC28_NODE_84,30891.0,64.7437765044835,temperate
H6953,2,H69,DC28_NODE_84,30891.0,64.7437765044835,temperate
NC20150,1,NC201,DC28_NODE_84,30891.0,32.3718882522418,temperate
A107138,1,A107,H46_contig_451_pilon,30817.0,32.4496219619041,uncertain temperate
A107139,1,A107,H11_contig-120_190,15951.0,62.6919942323365,temperate
H6567,1,H65,H11_contig-120_190,15951.0,62.6919942323365,temperate
A107140,2,A107,NC173_NODE_149,15044.0,132.94336612603,uncertain virulent
NC151112,1,NC151,NC173_NODE_149,15044.0,66.4716830630151,uncertain virulent
NN089753,1,NN0897,NC173_NODE_149,15044.0,66.4716830630151,uncertain virulent
A1169,3,A11,H46_NODE_1,1022085.0,2.93517662425336,temperate
H5448,1,H54,H46_NODE_1,1022085.0,0.978392208084455,temperate
NC30782,5,NC307,H46_NODE_1,1022085.0,4.89196104042227,temperate
NCF02687,27,NCF026,H46_NODE_1,1022085.0,26.4165896182803,temperate
QM048,2,QM04,H46_NODE_1,1022085.0,1.95678441616891,temperate
S05,4,S05,H46_NODE_1,1022085.0,3.91356883233782,temperate
SK43101,11,SK43,H46_NODE_1,1022085.0,10.762314288929,temperate
SK5664,33,SK56,H46_NODE_1,1022085.0,32.286942866787,temperate
A1170,8,A11,H46_NODE_5,548851.0,14.575904935948,temperate
H4685,1,H46,H46_NODE_5,548851.0,1.8219881169935,temperate
NC20151,1,NC201,H46_NODE_5,548851.0,1.8219881169935,temperate
NC30783,1,NC307,H46_NODE_5,548851.0,1.8219881169935,temperate
NCF02688,10,NCF026,H46_NODE_5,548851.0,18.219881169935,temperate
QM049,1,QM04,H46_NODE_5,548851.0,1.8219881169935,temperate
S051,4,S05,H46_NODE_5,548851.0,7.287952467974,temperate
SK43102,5,SK43,H46_NODE_5,548851.0,9.10994058496751,temperate
SK5665,24,SK56,H46_NODE_5,548851.0,43.727714807844,temperate
A02160,1,A02,QM01_contig_233,175994.0,5.68201188676887,temperate
A09134,2,A09,QM01_contig_233,175994.0,11.3640237735377,temperate
B0387,1,B03,QM01_contig_233,175994.0,5.68201188676887,temperate
DC27114,5,DC27,QM01_contig_233,175994.0,28.4100594338443,temperate
H1992,1,H19,QM01_contig_233,175994.0,5.68201188676887,temperate
H4875,1,H48,QM01_contig_233,175994.0,5.68201188676887,temperate
H6333,2,H63,QM01_contig_233,175994.0,11.3640237735377,temperate
NC31772,1,NC317,QM01_contig_233,175994.0,5.68201188676887,temperate
NC326105,4,NC326,QM01_contig_233,175994.0,22.7280475470755,temperate
NCF044114,1,NCF044,QM01_contig_233,175994.0,5.68201188676887,temperate
NCF168102,2,NCF168,QM01_contig_233,175994.0,11.3640237735377,temperate
QM0177,1,QM01,QM01_contig_233,175994.0,5.68201188676887,temperate
S0279,1,S02,QM01_contig_233,175994.0,5.68201188676887,temperate
SK20112,4,SK20,QM01_contig_233,175994.0,22.7280475470755,temperate
SK43103,1,SK43,QM01_contig_233,175994.0,5.68201188676887,temperate
SK5190,2,SK51,QM01_contig_233,175994.0,11.3640237735377,temperate
SK5484,3,SK54,QM01_contig_233,175994.0,17.0460356603066,temperate
SK5666,5,SK56,QM01_contig_233,175994.0,28.4100594338443,temperate
A1171,11,A11,DC26_contig_993_pilon,171205.0,64.2504599748839,temperate
DC1391,7,DC13,DC26_contig_993_pilon,171205.0,40.8866563476534,temperate
DC1699,9,DC16,DC26_contig_993_pilon,171205.0,52.5685581612687,temperate
H0476,2,H04,DC26_contig_993_pilon,171205.0,11.6819018136153,temperate
H1993,2,H19,DC26_contig_993_pilon,171205.0,11.6819018136153,temperate
H2251,2,H22,DC26_contig_993_pilon,171205.0,11.6819018136153,temperate
H2873,3,H28,DC26_contig_993_pilon,171205.0,17.5228527204229,temperate
NC150111,6,NC150,DC26_contig_993_pilon,171205.0,35.0457054408458,temperate
NC151113,9,NC151,DC26_contig_993_pilon,171205.0,52.5685581612687,temperate
NC15252,6,NC152,DC26_contig_993_pilon,171205.0,35.0457054408458,temperate
NCF05530,4,NCF055,DC26_contig_993_pilon,171205.0,23.3638036272305,temperate
NCF10637,2,NCF106,DC26_contig_993_pilon,171205.0,11.6819018136153,temperate
QM0726,8,QM07,DC26_contig_993_pilon,171205.0,46.727607254461,temperate
SK1457,3,SK14,DC26_contig_993_pilon,171205.0,17.5228527204229,temperate
SK43104,1,SK43,DC26_contig_993_pilon,171205.0,5.84095090680763,temperate
A1172,1,A11,H12_contig_89_pilon,161711.0,6.18387122706557,uncertain virulent
NC326106,3,NC326,H12_contig_89_pilon,161711.0,18.5516136811967,uncertain virulent
A02161,1,A02,H49_contig_116_pilon,125069.0,7.99558643628717,temperate
A1173,1,A11,H49_contig_116_pilon,125069.0,7.99558643628717,temperate
B0388,1,B03,H49_contig_116_pilon,125069.0,7.99558643628717,temperate
DC0548,1,DC05,H49_contig_116_pilon,125069.0,7.99558643628717,temperate
DC2523,1,DC25,H49_contig_116_pilon,125069.0,7.99558643628717,temperate
DC2678,1,DC26,H49_contig_116_pilon,125069.0,7.99558643628717,temperate
DC27115,1,DC27,H49_contig_116_pilon,125069.0,7.99558643628717,temperate
H0195,1,H01,H49_contig_116_pilon,125069.0,7.99558643628717,temperate
H0477,2,H04,H49_contig_116_pilon,125069.0,15.9911728725743,temperate
H1994,1,H19,H49_contig_116_pilon,125069.0,7.99558643628717,temperate
H3241,1,H32,H49_contig_116_pilon,125069.0,7.99558643628717,temperate
H3496,3,H34,H49_contig_116_pilon,125069.0,23.9867593088615,temperate
H4975,2,H49,H49_contig_116_pilon,125069.0,15.9911728725743,temperate
H6568,2,H65,H49_contig_116_pilon,125069.0,15.9911728725743,temperate
NC151114,1,NC151,H49_contig_116_pilon,125069.0,7.99558643628717,temperate
NC15253,1,NC152,H49_contig_116_pilon,125069.0,7.99558643628717,temperate
NC326107,3,NC326,H49_contig_116_pilon,125069.0,23.9867593088615,temperate
